id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,release_date,album_id,album_name,track_number,preview_url
28YHbbcf68H8sECDaZcuEA,0.542,0.74,10,-4.318,1,0.0482,0.0696,0.0,0.0607,0.63,139.941,189093,4,False,43,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),5,https://p.scdn.co/mp3-preview/7b46f179e6e32450d9b02c8a3b96a2d0b41c1b06?cid=29942d75c20b46b9b01eb4cd31edff20
4vyqrAVEul5bp6gFlEi7pW,0.254,0.331,8,-15.169,1,0.0717,0.924,0.65,0.116,0.157,72.472,140332,4,False,43,2023-03-03,3EsCXqPcb9QTbmmtkqqEpI,Justice for All,1,https://p.scdn.co/mp3-preview/f21cfe51ec7763f718ff1e0479084a66cf68b0f2?cid=29942d75c20b46b9b01eb4cd31edff20
1nv0TQDFYyW40u2odQNt5H,0.49,0.402,6,-5.554,1,0.0521,0.819,0.0,0.0794,0.323,77.724,168387,4,True,46,2023-05-19,5hOFWwfkeWetTEnMTbX4q9,Gag Order,12,https://p.scdn.co/mp3-preview/2849cf567a2638230c41c10154093ea6308a4317?cid=29942d75c20b46b9b01eb4cd31edff20
7ESy9F0iOCwa5PEl9SdnOD,0.732,0.855,7,-4.064,1,0.0415,0.306,0.0,0.12,0.221,106.004,242691,4,False,0,2023-10-17,1oPl8hpsYF7mpqMJRHMfai,Most Streamed Rap Songs 2023,2,
70j7OPe212pBwT1rJG5E5l,0.558,0.773,5,-4.367,1,0.0336,0.0296,0.0,0.338,0.592,90.007,198339,4,False,44,2023-02-03,5zDqo50KERwnv3vlFE4y99,Queen Of Me,6,
3gUC7tGDPVLOq42vvTUVdI,0.688,0.644,11,-7.629,0,0.0596,0.0234,0.00202,0.0995,0.508,145.926,159418,4,False,63,2023-03-08,0Pc0YjphyuqsZbeHJq7AJ0,Who the Hell Is Edgar?,1,https://p.scdn.co/mp3-preview/91bdf1e0480f9418f7ca97498f0f28ca9e3b56f0?cid=29942d75c20b46b9b01eb4cd31edff20
2ehLKvUsJq3EUAPpvT5GOM,0.509,0.78,1,-4.793,1,0.347,0.282,0.0,0.111,0.555,175.276,180359,4,True,59,2023-02-23,6Qi8Hf2PW97oZP2a4Tvd24,Kant Nobody,1,
6vpjd0GcP1KnZkxJ0XFmBM,0.74,0.672,1,-5.276,0,0.356,0.0511,0.0,0.082,0.217,155.903,166032,4,True,59,2023-07-14,4tH03Y2xfQNtG0CXJ8eGYN,Grandson,9,https://p.scdn.co/mp3-preview/1b3531f72920a5e7326c2261a66c666b9614d331?cid=29942d75c20b46b9b01eb4cd31edff20
6FizCUtqDxSYh35326Xd0q,0.699,0.375,5,-9.428,1,0.093,0.813,0.0,0.139,0.81,179.849,141903,4,False,55,2023-06-02,6gg1EATMm8D7SM4YxPnXZ4,serious person (part 1),7,https://p.scdn.co/mp3-preview/85817a0211e4e7916688880c0a17cf8d39fd191e?cid=29942d75c20b46b9b01eb4cd31edff20
7AxKYTuOktAVkEFGS9Szjd,0.405,0.102,11,-12.794,1,0.0438,0.644,1.84e-06,0.145,0.202,134.303,238665,3,False,56,2023-06-15,3uc7ga2MobwRoS020sRZ4E,Guerrero.mp3,1,https://p.scdn.co/mp3-preview/ca147480d77ac882af055ee5351e7c88efce7cf1?cid=29942d75c20b46b9b01eb4cd31edff20
5APPlPgagEAXjGLIizqSDS,0.579,0.666,0,-5.953,0,0.0839,0.0717,0.000422,0.0949,0.446,84.016,173467,4,False,63,2023-07-07,2T7LuxZRr6SQMgABLtoYTH,Sunburn,10,https://p.scdn.co/mp3-preview/28d52f9b07f799a8aa46952027ae499c5c2c8e36?cid=29942d75c20b46b9b01eb4cd31edff20
6bmPV1yUQKsWnmJ1QyolDA,0.584,0.913,4,-5.237,0,0.204,0.0246,0.00118,0.123,0.473,89.978,154880,4,False,42,2023-10-13,2yyDNz8lkP0igqZfZzEgv0,Jonny,2,https://p.scdn.co/mp3-preview/71d75edcdf3342c6b20d36936c38eb47c93283d4?cid=29942d75c20b46b9b01eb4cd31edff20
7jK9Aa2sjIytQYaKRG6Yix,0.489,0.822,11,-5.48,1,0.113,0.226,6.81e-06,0.12,0.527,180.038,262000,4,False,53,2023-09-20,0TxUTBUMlD9PRMNzvWppCq,The Flowers,1,https://p.scdn.co/mp3-preview/70aff48b16d673df847a89bba9d20d90b79e56ba?cid=29942d75c20b46b9b01eb4cd31edff20
0rc6gtN1L7i0TacdfxhiND,0.511,0.876,2,-2.555,1,0.0431,1.96e-05,7.35e-06,0.077,0.682,92.467,138461,4,True,71,2023-10-13,3inphIxOlFnDL3CD3wkMe6,FELL IN LOVE,1,https://p.scdn.co/mp3-preview/5d34e0749c030c9f6cf5d781001ced4758feaa2b?cid=29942d75c20b46b9b01eb4cd31edff20
2DECGcsggRt1xGIZGIL1gN,0.772,0.644,11,-5.657,1,0.0433,0.154,2.27e-06,0.121,0.337,96.02,199513,4,False,43,2023-08-04,3H6bts8wvXTfbOtSXDc49q,How We Roll,2,https://p.scdn.co/mp3-preview/bc454f53de8d182e8b0403a83d7d8a8c1d0f8d8a?cid=29942d75c20b46b9b01eb4cd31edff20
7L1UTbTKbYtQPTC7TCrTDH,0.52,0.776,9,-4.879,0,0.0391,0.00912,0.0,0.116,0.5,92.114,183680,4,False,43,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),4,https://p.scdn.co/mp3-preview/71d83f0c8870a09344775d025a56c56b8df512f7?cid=29942d75c20b46b9b01eb4cd31edff20
1TOiDnIY8HgPyDLSR08QXq,0.407,0.588,1,-8.056,1,0.0531,0.00898,0.0,0.131,0.25,75.188,218947,4,False,45,2017-03-17,5YLRVHDVRw3QqWbeTGpC5B,So Good,1,https://p.scdn.co/mp3-preview/ff7fde3d27610e6d34672a44b76c45cc1a7909dc?cid=29942d75c20b46b9b01eb4cd31edff20
14XLUySagFhP9KoqOTg5ka,0.787,0.677,0,-5.304,1,0.0435,0.0676,0.0,0.262,0.598,100.035,175776,4,False,73,2023-01-13,664YJTJqj4tcY4y74AWgvz,VIBE (feat. Jimin of BTS),1,https://p.scdn.co/mp3-preview/331f2eb60dc7073c69695edf18d644d04d3b1a04?cid=29942d75c20b46b9b01eb4cd31edff20
586I425aeO3QMzvSZcUOEd,0.697,0.787,0,-5.51,1,0.0338,0.0186,0.0,0.167,0.291,125.975,261360,4,False,60,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),14,https://p.scdn.co/mp3-preview/07072f8c7dda0fddce178c29fa8e67a616ddbc42?cid=29942d75c20b46b9b01eb4cd31edff20
2pCLGdgYfNcdS5stH8Uxkd,0.65,0.871,3,-5.031,0,0.249,0.0572,0.0,0.125,0.607,168.159,161429,4,False,56,2023-05-13,4UFvD76Cq9sBrNZtLEWkzD,Easy,1,https://p.scdn.co/mp3-preview/0086dc29c50c308c7c30a4073ba8f55bb64bf16e?cid=29942d75c20b46b9b01eb4cd31edff20
5ttodnEIaCGDuBbvJctUfc,0.578,0.651,4,-5.534,0,0.0508,0.0768,5.59e-05,0.112,0.144,128.932,209803,4,True,63,2023-05-19,5qIq5q9nx9fymmk5JyKmsB,End Of Time,1,https://p.scdn.co/mp3-preview/3750648de0bfda6390f84b27a1e871ec5605f469?cid=29942d75c20b46b9b01eb4cd31edff20
1Ctpx7KNArfunRYQTC4baC,0.483,0.601,8,-12.232,1,0.0272,6.62e-05,0.156,0.303,0.96,129.969,46454,4,False,0,2023-04-01,1T3QEdQHIa4Pr1AFiJmaW6,Variety Box Melody Edition Vol.94,2,https://p.scdn.co/mp3-preview/e2f31a958d16d12b235a735e388bbe083032f396?cid=29942d75c20b46b9b01eb4cd31edff20
0wVfr0yoEFUVJ5TQ3xW3AT,0.542,0.98,7,-3.932,1,0.102,0.0219,0.0,0.112,0.412,139.948,249618,4,False,26,2023-05-23,34RoJP7QdFn0JZmc9mn6ZU,United Strike Back,1,https://p.scdn.co/mp3-preview/7b5262e5340ab2259429e54e10416afe5aefb804?cid=29942d75c20b46b9b01eb4cd31edff20
1cdqNRXIRrvT4HnApj6yw6,0.645,0.496,5,-7.776,0,0.119,0.024,0.0,0.194,0.212,130.984,194213,4,True,68,2023-03-03,1lbRv6yB7ZI2MuoGG9io6E,if looks could kill,1,
2Z90fzU2ZlMaUEgA2rhJxr,0.652,0.67,0,-8.109,1,0.21,0.344,0.00019,0.311,0.654,93.775,179152,4,True,63,2023-07-07,2T7LuxZRr6SQMgABLtoYTH,Sunburn,9,https://p.scdn.co/mp3-preview/492efe420004a146a83d46207cf823a12780e310?cid=29942d75c20b46b9b01eb4cd31edff20
4mguqGp69ZnT260moi25Gd,0.504,0.605,0,-5.119,1,0.0318,0.0548,0.0,0.128,0.241,141.99,206360,4,False,50,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),15,https://p.scdn.co/mp3-preview/d4046f42c670dbf90caf3de3c0059ac009ae5de4?cid=29942d75c20b46b9b01eb4cd31edff20
52WWw9qNZXZZtWU336TtKG,0.743,0.714,8,-6.024,0,0.105,0.0126,0.0,0.0901,0.749,138.595,124906,4,True,71,2023-05-26,6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,17,https://p.scdn.co/mp3-preview/3aafaf941fa34f12286e729626d07a5d870e96c7?cid=29942d75c20b46b9b01eb4cd31edff20
4w2PIlbpP4jhc1S9MHUHzb,0.699,0.702,0,-6.85,1,0.0653,0.0116,0.00233,0.175,0.524,134.391,202495,4,True,50,2023-01-20,0bTnYKeASx4Fjaf2ez2Us3,Welcome To My Island (Remix),1,https://p.scdn.co/mp3-preview/15f5c31023e3285e0cbe6abdf8926d7c67a96cf7?cid=29942d75c20b46b9b01eb4cd31edff20
3my33XXLpYUzVEeLOyftV2,0.847,0.487,9,-5.519,1,0.047,0.211,0.0,0.0761,0.811,97.018,115618,4,False,69,2023-07-07,2T7LuxZRr6SQMgABLtoYTH,Sunburn,12,https://p.scdn.co/mp3-preview/36178e647824389a5eee87024e55321654afc107?cid=29942d75c20b46b9b01eb4cd31edff20
0IaBabC5dvWwtXP3YCQmTz,0.574,0.55,10,-7.418,0,0.0378,0.328,0.128,0.105,0.351,145.893,407027,4,False,44,2023-05-05,0l9ZdF8EQalAlrmwDlONZn,Four Kinds of Horses (Bright-Side Mix),1,
5ya0TmUQw2wHMkq36rPsnd,0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964,189987,4,False,77,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),21,https://p.scdn.co/mp3-preview/8ddc5f5f5217d4f0ed967a0da94ad86a42d01985?cid=29942d75c20b46b9b01eb4cd31edff20
7qaMlLPdwNiiU1Uiy1oAdO,0.647,0.776,7,-5.221,1,0.0514,0.00686,0.0,0.119,0.268,103.919,162733,4,False,71,2023-06-09,0aRxuDLQsKlZMgz61rb3t8,Glory Days,1,https://p.scdn.co/mp3-preview/de00787e3c1a0459a2158ac30985d24cf7a5cf51?cid=29942d75c20b46b9b01eb4cd31edff20
2VZ0Peg1TfRHmZeTkM5k5t,0.473,0.709,2,-5.942,1,0.0448,0.00169,9.02e-06,0.0724,0.229,112.174,172500,4,False,24,2023-01-27,0aBnbEY9ZO8h0DzbjZurxW,We Are One (Eurovision Song Contest Edit),1,https://p.scdn.co/mp3-preview/f95ed94512578bab6033f5734ae72304a100f915?cid=29942d75c20b46b9b01eb4cd31edff20
4C2Y3Y2x2PbOqwdNBuLjP3,0.642,0.715,8,-5.711,1,0.0385,0.00265,0.0,0.094,0.588,119.938,246307,4,False,60,2023-08-18,5DvJgsMLbaR1HmAI6VhfcQ,Endless Summer Vacation,9,https://p.scdn.co/mp3-preview/17f92266d5dc32c2b51d439c38526dc9ad67a734?cid=29942d75c20b46b9b01eb4cd31edff20
6fdQvsTovmthTYJwu5haZc,0.664,0.692,5,-10.109,0,0.0596,0.0518,0.0184,0.143,0.84,147.91,165608,3,False,24,2023-05-31,64eauJi0agLOpLvs1pyIZo,ella baila sola - instrumental,1,https://p.scdn.co/mp3-preview/c2ab46608cd6be3457340bf01ac8c189434e427d?cid=29942d75c20b46b9b01eb4cd31edff20
07VO3reZzKKNMv2zrVox20,0.885,0.579,11,-5.14,0,0.0596,0.00318,0.0,0.0708,0.817,123.038,199512,4,False,4,2023-09-30,4Ln970ASmbjKQbl0eLyBUH,Smokin' Hot Songs: Musik für dein BBQ,16,https://p.scdn.co/mp3-preview/823e13dbfcd30f1aeec9759294dee929d37a871e?cid=29942d75c20b46b9b01eb4cd31edff20
5vg13q0WVz8iamRtUjaVU0,0.639,0.519,6,-6.334,0,0.238,0.00927,0.0,0.197,0.359,160.404,229000,4,True,55,2023-06-23,6qElaeK7SHsEzb8uV8eG3D,BUSINESS IS BUSINESS,12,https://p.scdn.co/mp3-preview/5217c542c4d07c607076b4e9bf2f77e3369b41c9?cid=29942d75c20b46b9b01eb4cd31edff20
72GxZoK78RTS5QuGqyAMtk,0.309,0.503,4,-7.731,1,0.0503,0.836,0.172,0.577,0.298,155.398,206013,4,False,31,2023-05-19,5gJSC3H04ubhi6BTtdViqR,Gag Order,4,https://p.scdn.co/mp3-preview/c7a579622c92a658d54d514f6a70536d0959fd28?cid=29942d75c20b46b9b01eb4cd31edff20
4eXRy0k0sWckqIhaCpHdB1,0.501,0.474,2,-10.779,1,0.0414,0.00103,0.778,0.363,0.246,122.016,244457,4,False,3,2023-10-15,3rxFgtK8wLvqZUx29ZTo4k,First Person Shooter,1,https://p.scdn.co/mp3-preview/30df08057b78d333fbe538ab414b833658071571?cid=29942d75c20b46b9b01eb4cd31edff20
4Z59a9hIn8EMsni3OiqGso,0.538,0.452,2,-7.994,1,0.0462,0.368,2.26e-05,0.0635,0.209,168.102,222840,4,False,71,2023-07-07,2T7LuxZRr6SQMgABLtoYTH,Sunburn,3,https://p.scdn.co/mp3-preview/5396c0ca0f450b38f9c282b8d71682a22c5d3020?cid=29942d75c20b46b9b01eb4cd31edff20
293QwzG48nRXlqk5lGDUbw,0.786,0.698,1,-4.697,1,0.0976,0.0175,0.0,0.194,0.168,154.954,142452,4,True,73,2023-06-02,12QMwxaBwtZWp7BKBwzaol,Hard To Love,2,
0J1kF6VdorvmLjmRJObiV1,0.635,0.609,6,-7.867,1,0.115,0.461,0.00627,0.25,0.262,81.5,319493,4,False,54,2023-08-04,4ocB97o3gdrIYyIwYSSwVy,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE [SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE (METROVERSE INSTRUMENTAL EDITION)],5,
2sITbbWIOeg2Lwp4WN2jqr,0.698,0.846,8,-3.735,0,0.0981,0.406,0.0,0.204,0.726,103.968,205385,4,False,69,2023-03-23,0cfvGEzoMnxtDKCcugR6Tv,Fly Girl (feat. Missy Elliott),1,
1pLglW5mDscxmbo32uaf3U,0.636,0.708,9,-8.512,0,0.0479,0.394,0.0,0.13,0.485,139.829,129603,4,False,64,2023-06-23,3wiC6E5VBDno4edLIFcWKY,INGEN KAN SLÅ (BOTEN ANNA),1,https://p.scdn.co/mp3-preview/a6a8d0a905a5c301dab3b14ea8dd6b6cf78fb58a?cid=29942d75c20b46b9b01eb4cd31edff20
4fZGS91wTt1oqzqew686t7,0.677,0.71,0,-4.603,1,0.0393,0.0033,0.0,0.548,0.792,110.038,176800,4,False,46,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),7,https://p.scdn.co/mp3-preview/e2d5e466856212a45d013c8296baf8df9fdb3eb0?cid=29942d75c20b46b9b01eb4cd31edff20
1iK1hVN9o1zkpxw396QGbd,0.481,0.58,1,-6.417,1,0.375,0.00302,0.0,0.42,0.311,62.451,153308,3,True,69,2023-06-09,6uoGeT623i76TwlgYFfe42,Hood Hottest Princess,3,https://p.scdn.co/mp3-preview/54eaffad03d52d8a0928da03de5ce61b43415c2a?cid=29942d75c20b46b9b01eb4cd31edff20
3NJtfxQ0nWp7Q9f8Lp5GSh,0.655,0.699,8,-7.914,1,0.0287,0.301,0.17,0.15,0.712,130.967,220500,4,False,34,2023-09-29,29e3LWlDjW6AcToJuGCHGE,Loop Soup,1,
1qMfY3DUDcwYcqdOmzWaPY,0.534,0.838,2,-5.381,1,0.0507,0.00091,0.0,0.275,0.225,122.096,198067,4,False,43,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),22,https://p.scdn.co/mp3-preview/ca987b7520dd23034cfa0f2ac7d23f09a763b388?cid=29942d75c20b46b9b01eb4cd31edff20
7MSWxMumjz6lHj7oRApNbg,0.353,0.77,1,-11.066,0,0.0493,0.0016,0.598,0.109,0.224,145.225,267893,4,False,82,2023-07-21,5yeOXz3vHyMv8ySLEcCya7,White Horse,1,
0MBRKCgePXewM1iBQiPn7Q,0.82,0.66,6,-4.05,0,0.0348,0.201,3.45e-05,0.27,0.765,120.002,174223,4,False,74,2023-09-01,0leO4lM0iYTks8dy039b7c,Keep Going Up,1,
6po54wKTw6h8H3KnLmcEC7,0.721,0.63,0,-7.057,1,0.257,0.00327,0.0,0.367,0.442,106.622,120128,5,True,56,2023-05-26,6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,9,https://p.scdn.co/mp3-preview/5a318f22be32827c89bd41c15edcaff6cfd515f3?cid=29942d75c20b46b9b01eb4cd31edff20
3F4lHPNHlvr3RpO4tpVOIs,0.551,0.886,6,-3.843,1,0.0699,0.111,0.0,0.112,0.383,82.034,180988,4,False,75,2023-07-10,7fV7RChHagCcKRnAaDRXuX,YOUTH IN THE SHADE,2,https://p.scdn.co/mp3-preview/0da5a89157ab56fdb114458d9713c995405c53cc?cid=29942d75c20b46b9b01eb4cd31edff20
1PGc9smXkDk2I7v8zsI0GB,0.736,0.575,10,-8.097,1,0.0951,0.637,0.0,0.106,0.767,99.024,158598,4,False,63,2023-03-09,51XNz5aKjz3NjAZNQY40bp,Home For My Heart,1,
0Wol7MZhI5RFFUIwPigCyd,0.667,0.848,1,-6.287,0,0.0456,0.0224,0.000607,0.0862,0.772,116.018,163891,4,False,2,2017-01-01,2m8jbLnDPxrQiW1ebt081C,Hit Songs (Feelgood Pop for the Masses),1,https://p.scdn.co/mp3-preview/2b74449b09f0dc6a32b080e214540272b608e50e?cid=29942d75c20b46b9b01eb4cd31edff20
1o6uF8VmXna99ysHTcQRI2,0.799,0.701,1,-3.604,1,0.0826,0.0293,3.33e-05,0.187,0.283,95.019,232622,4,False,72,2023-05-19,3cxdpO2eZx2VT2OWyca18o,GENTO,1,https://p.scdn.co/mp3-preview/fe3404e43f532c8f291d252023b5651f1662719e?cid=29942d75c20b46b9b01eb4cd31edff20
1O8zCu3dLLPxkbGfIsbRgE,0.731,0.744,1,-5.77,0,0.174,0.109,0.0,0.123,0.727,171.859,223344,4,True,78,2023-03-17,1O9xrX782LqLx4Z60528Ih,What It Is (Block Boy) (with Kodak Black),1,
4edV1CvHFxjjWaNSDBbNNw,0.946,0.484,6,-8.387,0,0.366,0.00402,0.0202,0.0775,0.0371,119.018,129228,4,True,0,2022-02-02,1dakIQfEFhth5EinXaHV0K,Street Songs,3,https://p.scdn.co/mp3-preview/fd824dea41a98f050868f9828fa517a7f1038132?cid=29942d75c20b46b9b01eb4cd31edff20
1Xnha5ko8j7yY8O3ATe0Vs,0.793,0.768,1,-1.909,1,0.0499,0.0328,0.0,0.121,0.802,129.944,180627,4,False,69,2023-07-13,1BxRutqDtvMJfiovw76gxe,I WANT,1,https://p.scdn.co/mp3-preview/f51f02387be182b05f1563b1d611c764d43bb4c4?cid=29942d75c20b46b9b01eb4cd31edff20
7I2ue60s8PvCbc1Oovt5ph,0.741,0.915,4,-2.666,0,0.102,0.0133,0.0,0.0756,0.596,119.918,202053,4,False,52,2023-03-06,6vlYZzNPs1SCafyLKbmUrC,MASTER : PIECE,1,https://p.scdn.co/mp3-preview/efbea967c4a65106f958b15b5c749a51c0824de6?cid=29942d75c20b46b9b01eb4cd31edff20
2RusVuSfE1anMY1IDYMrGw,0.549,0.648,0,-6.381,1,0.0272,0.0105,0.000988,0.111,0.258,139.974,230893,4,False,40,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),9,https://p.scdn.co/mp3-preview/f0f3e6e9b6da8abdf60c97d7bf3df0911205da71?cid=29942d75c20b46b9b01eb4cd31edff20
0UMqDSXk4xvoCNRrIEPf7T,0.818,0.526,1,-8.078,1,0.277,0.0103,0.0,0.146,0.531,125.061,214594,4,True,64,2023-01-13,2itGUEHsT50CrgnuO2msY7,King Snipe,1,https://p.scdn.co/mp3-preview/8eed06a5f57e244eaa67a628710149f296c199f3?cid=29942d75c20b46b9b01eb4cd31edff20
3XVE008fBpPbPAJaovahCf,0.523,0.514,5,-8.779,0,0.0382,0.308,0.00369,0.213,0.241,106.953,170485,4,True,47,2023-09-15,5wLZObGvfihAm7mfidz2SY,CHARGED UP,10,https://p.scdn.co/mp3-preview/638b6b099b9308d262a964610426a182bcf6ec30?cid=29942d75c20b46b9b01eb4cd31edff20
31yydnZnSeCwkRPY7tlgQJ,0.595,0.829,2,-3.95,1,0.226,0.00594,0.000101,0.153,0.501,113.319,169893,5,True,70,2023-03-31,54h4yyqWQl5z0jKkiS07is,Hot Boy (feat. Lil Baby),1,https://p.scdn.co/mp3-preview/bb2c514a3cb7774c05e27283d9de19e8e4da437f?cid=29942d75c20b46b9b01eb4cd31edff20
1olWQ1LOUYs4VBwx5N8Lz9,0.534,0.409,7,-9.559,1,0.0378,0.844,0.000656,0.115,0.243,127.357,225827,4,False,79,2023-07-27,2LmPlAxpD5cS5ne6dQvxbc,In Your Love,1,https://p.scdn.co/mp3-preview/985b3eaba3738b7c456def03ac972c4ee1cb31da?cid=29942d75c20b46b9b01eb4cd31edff20
4sB1OmmCi2Iwe9MaVlUubR,0.521,0.86,11,-6.46,0,0.0551,0.0607,0.000114,0.151,0.436,120.029,237867,4,False,70,2023-09-22,3StjwfadugiV10gNhLDu29,Tension (Deluxe),2,https://p.scdn.co/mp3-preview/30fcb66c1e6bf901cee86b16afef37e88ac5836c?cid=29942d75c20b46b9b01eb4cd31edff20
7l6nGz4gp6HGs5Cvmdeqe4,0.634,0.538,0,-9.213,1,0.0603,0.0514,0.0,0.099,0.152,168.029,160714,5,True,72,2023-03-31,59tAwDdjCaaS05aoSHuqv0,Fight The Feeling,1,https://p.scdn.co/mp3-preview/e4606963910084c0183a8f9d173c058336e3964f?cid=29942d75c20b46b9b01eb4cd31edff20
1gyjapn4l4pe85LAiWeJRQ,0.493,0.843,6,-3.926,1,0.0613,0.00294,0.0,0.141,0.832,165.982,179187,4,False,43,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),3,https://p.scdn.co/mp3-preview/7d58f563dd4939d31109d197084a4a021ce95f75?cid=29942d75c20b46b9b01eb4cd31edff20
3Y1yPRugBkAsBeP9piuFEG,0.664,0.485,0,-8.38,0,0.244,0.00135,0.0,0.127,0.412,162.943,179604,4,True,54,2023-05-26,6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,21,https://p.scdn.co/mp3-preview/a1a86b5983b9970d84283a5b4ceb2354772cd226?cid=29942d75c20b46b9b01eb4cd31edff20
5Zth0wNdiEcn7bRa2dJ7Rr,0.221,0.283,10,-10.333,1,0.0345,0.927,4.74e-06,0.143,0.19,71.916,237520,3,False,39,2023-10-13,2yyDNz8lkP0igqZfZzEgv0,Jonny,11,https://p.scdn.co/mp3-preview/895b5683de5cd309ee0f7c970a45b4f2a1f3766f?cid=29942d75c20b46b9b01eb4cd31edff20
3jBF7iixsuIDm6KaLdMqXr,0.575,0.88,1,-4.168,1,0.0391,0.00068,0.0,0.104,0.638,102.024,175507,4,False,48,2023-04-28,2WSeZEFsZKPJQ09abZCIaz,NATE SMITH (DELUXE),8,https://p.scdn.co/mp3-preview/9cfa483ba8ce9ee3c52db7935395d42798b268b4?cid=29942d75c20b46b9b01eb4cd31edff20
1sKtD5KMZgTFHbsxjgqfZh,0.435,0.524,1,-7.834,1,0.0434,0.247,0.000318,0.057,0.294,184.011,229565,4,False,68,2023-06-09,0Q7TVHu87oAlkDhQP18QiX,WHAT THE HELL ARE WE DYING FOR ?,1,
07TSrx1BDK6twM9avkYzbe,0.522,0.954,1,-4.547,1,0.0713,2.1e-05,0.676,0.316,0.239,109.973,187244,4,False,68,2023-06-30,2ua5bFkZLZl1lIgKWtYZIz,Pink Tape,23,https://p.scdn.co/mp3-preview/2482ce32edc2de2d7029d246e352c97bb5322056?cid=29942d75c20b46b9b01eb4cd31edff20
1ACFweuuvf6MHtptObgreR,0.735,0.651,7,-9.25,0,0.112,0.329,0.000205,0.131,0.476,127.07,169000,4,False,82,2023-03-10,0wTaLHasxRWB2VBwh9maAc,Giving Me,1,
5tQJmSRfVsYySApQ5PJpqM,0.865,0.623,5,-9.073,0,0.0468,0.437,0.0,0.14,0.856,135.984,135993,4,False,42,2023-09-08,5h9HK9c2G85zinU0hs6b0i,heart on my sleeve,1,https://p.scdn.co/mp3-preview/8fda21bd5a354709f87fb21666cee876d011e5e4?cid=29942d75c20b46b9b01eb4cd31edff20
7cor6f31zKydHZITFlT5jy,0.635,0.858,0,-2.911,0,0.0341,0.218,0.0,0.125,0.514,116.935,204237,4,False,16,2023-09-29,43u2JbXX3icMNv6dd0aXn6,Heartbreaker,3,https://p.scdn.co/mp3-preview/34d275f93adff5827d8111f517e6c0da319e1442?cid=29942d75c20b46b9b01eb4cd31edff20
6CHz71rEBt1SligO9zx79A,0.634,0.46,2,-8.447,1,0.0454,0.884,0.00715,0.062,0.765,89.119,134358,4,False,58,2023-07-07,2T7LuxZRr6SQMgABLtoYTH,Sunburn,15,https://p.scdn.co/mp3-preview/937a6db8eb0679182db15562fae1558fa9b76d98?cid=29942d75c20b46b9b01eb4cd31edff20
0Wp5yopFqgKyklOReg9S8a,0.736,0.806,4,-2.868,1,0.0483,0.0859,0.0,0.0623,0.682,100.018,194653,4,False,51,2023-10-08,6J2BAxUAbaNojOQNAvXMiR,Hands Up,1,https://p.scdn.co/mp3-preview/9fdec826cc2724c25cae77e757c3f8acaa718bbd?cid=29942d75c20b46b9b01eb4cd31edff20
0bC7GKnxh9W9JIvJ6HVWxc,0.843,0.389,9,-7.664,0,0.036,0.032,5.25e-06,0.109,0.635,123.967,174216,4,False,83,2023-03-31,2xvV55nQYyhozbXtbqwPql,ME,1,https://p.scdn.co/mp3-preview/09740d259ca59790be55c998db9b4220024ec294?cid=29942d75c20b46b9b01eb4cd31edff20
0pZQuSpd5SqnsbxE5vN61Y,0.284,0.271,11,-14.026,0,0.0496,0.624,6.56e-05,0.138,0.196,99.375,134933,3,False,16,2023-09-08,6tMLAVmVyFUj28spIDtBgp,"Impossible Child (Outtake) [From ""The Little Mermaid""]",1,
3imrqqQQKUaOrdWUJeTW7j,0.799,0.681,7,-4.662,1,0.2,0.124,0.0,0.472,0.356,97.947,210054,4,True,2,2016-11-25,5CLrc3yxyqyUlrGpQmJelp,E-40 - The D-Boy Diary: Book 1,16,https://p.scdn.co/mp3-preview/ccd831b353ea5446036894edc705d3b205000855?cid=29942d75c20b46b9b01eb4cd31edff20
6GZOVze6fOGG5VQUUkICHH,0.534,0.937,0,-6.39,1,0.0523,0.0116,0.171,0.1,0.416,179.943,133600,4,False,42,2023-10-13,2yyDNz8lkP0igqZfZzEgv0,Jonny,3,https://p.scdn.co/mp3-preview/b8da77aca2ac3477a036e25998ffa0e103533189?cid=29942d75c20b46b9b01eb4cd31edff20
